Post_Id,Core_Node,Image_freeze,link_media,link_embeded,relationship_event_actor,media_venue,blurb,link_post,media_type,date,tag_1,tag_2,message,shares,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,likes,total_likes
35,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s130x130/1920502_668145033250459_761620392_n.jpg?oh=f5b3407a5466b379cb03c00909005e3b&oe=55BC1088&__gda__=1437431869_45dd8d84420806ac1a626a54af6fa86a,https://www.facebook.com/Movimiento10DeAbrilm10/photos/a.362782973786668.86713.333272283404404/668145033250459/?type=1,,Movimiento 10 De Abril .m-10,,"""ATENCIÌÒN ESTO ES LO ULTIMO A ESTA HORA.
A tod@s nuestros hermanos y compañeros que apoya al pueblo Ngabe en la lucha de la defensa de su territorio y sus recursos naturales.En estos momentos hemos recibido esta nota que nos ha enviado la ASEP, donde nos comunica que PROGRAMA NUEVA FECHA PARA INGRESAR A LA FINCAS QUE SE ENCUENTRA DENTRO EL PROCESO DE ADJUDICACIÌÒN AL PUEBLO NGABE, esto se hará otro dóa ya que según la entidad adjudicadora dicen que ellos no se pudieron poner de acuerdo con otras entidad que debe ejecutar este proceso osea LA POLICÌA para llevar acabo la diligencia de ayer .
ESTA NOTA AGRAVA MAS LA SITUACIÌÒN EN EL CAMPAMENTO NGABE,PORQUE PARA LA PRÌÒXIMA VEZ QUE ELLOS DECIDAN ENTRAR NO LO VAN A COMUNICAR PARA TOMAR AL PUEBLO NGABE POR SORPRESA Y así LOGRAR SU PROPÌÒSITO QUE ES DESPOJAR A LA POBLACIONES indígenas  DE SUS TIERRAS COMARCAL NGABE BUGLE PARA POR FIN DAR PASO A BARRO BLANCO.""",https://www.facebook.com/560058540683250/posts/544590975638220,photo,2014-02-18T22:13:50+0000,,,"""ATENCION ESTO ES LO ULTIMO A ESTA HORA.
A tod@s nuestros hermanos y compañeros que apoya al pueblo Ngabe en la lucha de la defensa de su territorio y sus recursos naturales.En estos momentos hemos recibido esta nota que nos ha enviado la ASEP, donde nos comunica que PROGRAMA NUEVA FECHA PARA INGRESAR A LA FINCAS QUE SE ENCUENTRA DENTRO EL PROCESO DE ADJUDICACIÒN AL PUEBLO NGABE, esto se hará otro dóa ya que según la entidad adjudicadora dicen que ellos no se pudieron poner de acuerdo con otras entidad que debe ejecutar este proceso osea LA POLICIA para llevar acabo la diligencia de ayer .
ESTA NOTA AGRAVA MAS LA SITUACION EN EL CAMPAMENTO NGABE,PORQUE PARA LA PROXIMA VEZ QUE ELLOS DECIDAN ENTRAR NO LO VAN A COMUNICAR PARA TOMAR AL PUEBLO NGABE POR SORPRESA Y así LOGRAR SU PROPOSITO QUE ES DESPOJAR A LA POBLACIONES indígenas DE SUS TIERRAS COMARCAL NGABE BUGLE PARA POR FIN DAR PASO A BARRO BLANCO.""",,,Hernán García,,Movimiento 10 De Abril .m-10,,,,,,,,,,,,,,,,,2
34,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/s130x130/1620671_706322852752972_1753345754_n.jpg?oh=932055bb8e527a1c89c26647aa8ce81f&oe=55A618D0,https://www.facebook.com/EscrituraNgabe/photos/a.562089467176312.1073741828.558098960908696/706322852752972/?type=1,,Escritura Ngäbe del idioma Ngäbere,,"""La ribera del Tabasará ha estado habitado desde tiempo inmemorable por familias Ngäbe y campesinos que han construidos sus historias, han conservado su pasado y han protegidos los recursos ancestrales que le han sido heredados; pero todo acabará por el desalojo forzoso que pretende realizar el gobierno para dar paso a la hidroeléctrica Barro blanco.
ÁÁÁÁÁÁÁÁ #TABASARALIBRE !!!!!!!!!!""",https://www.facebook.com/560058540683250/posts/544589978971653,photo,2014-02-18T22:10:22+0000,,,,,,Cacique Silvia Carrera,,Escritura Ngäbe del idioma Ngäbere,,,,,,,,,,,,,,,,,2
33,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQA2L0uLrm-mE64M&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FBy5IKsPZvN0%2Fmaxresdefault.jpg&cfs=1&sx=39&sy=0&sw=1080&sh=1080,http://www.youtube.com/watch?v=By5IKsPZvN0&feature=youtu.be,http://www.youtube.com/v/By5IKsPZvN0?autohide=1&version=3&autoplay=1,Kunarevolution...Aliados,youtube.com,"""Tema para los pueblos agredidos de toda Abia Yala,a los que luchan diariamente por los recursos hidricos y defensores de la madre tierra. Dedicada al Kiad,Ba...""",https://www.facebook.com/560058540683250/posts/541851035912214,video,2014-02-14T03:59:59+0000,,,"""Artista Kuna tambien se expresa en contrabarro blanco.
TABASARA LIBRE.""",,,,,,,,,,,,,,,,,,,,,,0
32,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBwlKtMOx1kuxhZ&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2F2XNPeeEFqN4%2Fmaxresdefault.jpg&cfs=1,http://www.youtube.com/watch?v=2XNPeeEFqN4,http://www.youtube.com/v/2XNPeeEFqN4?version=3&autohide=1&autoplay=1,Tabasara libre,youtube.com,"""El proyecto hidroeléctrico Barro Blanco, afecta las comunidades indígenas Ngäbe que por tiempos inmemorable habitan las orilla del río Tabasará, afectando su...""",https://www.facebook.com/560058540683250/posts/652928961412216,video,2014-02-12T18:00:13+0000,,,TABASARA LIBRE.,,,,,,,,,,,,,,,,,,,,,,0
31,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/q83/s130x130/1610021_679272065428563_795506714_n.jpg?oh=17188c69c4bae00dd5f308be35e1028d&oe=55AFFC18&__gda__=1437039229_ab8940506705a4906037678117ec41c7,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560074977348273.1073741828.560058540683250/679272065428563/?type=1,,,,,https://www.facebook.com/560058540683250/posts/679272162095220,photo,2014-02-12T17:23:14+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
30,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBXUIdXBL1j0aMf&w=130&h=130&url=http%3A%2F%2Fwww.prensa.com%2Fsites%2Fdefault%2Ffiles%2Fupdata%2F2014%2F02%2F11%2Fuhora%2F274704-226963.JPG&cfs=1&sx=100&sy=0&sw=512&sh=512,http://www.prensa.com/uhora/locales/carrera-martinelli-paralizacion-proyecto-barro-blanco/274704,,Carrera exige la paralización del proyecto Barro Blanco,prensa.com,"""La cacica general de la comarca Ngäbe-Buglé, Silvia Carrera, exigió este martes, 11 de febrero, la paralización de las obras del proyecto hidroeléctrico Barro Blanco, que se desarrolla sobr...""",https://www.facebook.com/560058540683250/posts/541181085979209,link,2014-02-12T17:22:39+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
29,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBNdkK5RulaQ-Nh&w=130&h=130&url=http%3A%2F%2Fwww.laestrella.com.pa%2Fonline%2Ffotos%2F2014%2F02%2F11%2F166406.jpg&cfs=1&sx=149&sy=0&sw=451&sh=451,http://laestrella.com.pa/online/noticias/2014/02/11/cacica-silvia-carrera-ngabe-bugle-barro-blanco-hidroelectrica-198359.asp,,Denuncian expropiaciones ilegales en comarca Ngäbe-Buglé,laestrella.com.pa,"""La Cacica General de la Comarca Ngäbe-Buglé, Silvia Carrera denunció que el proyecto hidroeléctrico Barro Blanco que se encuentra a las orillas del río Tabasará está desalojando a comunidades indígenas que viven en las riberas del río con tan solo una orden de la Autoridad de los Servicios Pœblicos""",https://www.facebook.com/560058540683250/posts/541180915979226,link,2014-02-12T17:22:12+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
28,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCbBDTOVgA-_4Qp&w=130&h=130&url=http%3A%2F%2Fimages.telemetro.com%2Fnacionales%2Fentrevistas%2Ftierra-Comarca-vender-Silvia-Carrera_MEDVID20140211_0028_9.jpg&cfs=1,http://www.telemetro.com/nacionales/entrevistas/tierra-Comarca-vender-Silvia-Carrera_3_669863035.html,http://files.telemetro.com/jwplayer5/player.swf?file=http%3A%2F%2Fvideo.telemetro.com%2Fmedvideo%2Fvideofile%2FMEDVID20140211_0028%2Fvideo_medium.mp4&autostart=true&hash=cc4e1c23172f61e8b15032ac434607d3,"""""""La tierra de la Comarca no se puede vender"""": Silvia Carrera""",telemetro.com,"""Las obras de la hidroeléctrica de Barro Blanco, siguen generando descontento por parte de los indígenas de la Comarca Ngäbe Buglé, quienes desde ...""",https://www.facebook.com/560058540683250/posts/541180769312574,video,2014-02-12T17:21:41+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
27,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAhl110pGRfUzLU&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FsJuFtVfW0nU%2Fmaxresdefault.jpg&cfs=1&sx=474&sy=0&sw=720&sh=720,http://www.youtube.com/watch?v=sJuFtVfW0nU,http://www.youtube.com/v/sJuFtVfW0nU?version=3&autohide=1&autoplay=1,Tabasará Libre: El sueño Ngäbe Buglé,youtube.com,"""La comunidad de Kiad es muy importante para el pueblo Ngäbe Buglé. Ahí surgió la escritura del idioma Ngäbe, por lo que cientos de miembros de esta etnia la ...""",https://www.facebook.com/560058540683250/posts/540353026062015,video,2014-02-10T23:00:35+0000,,,"""BASTA NO MAS MUERTE SI A LA VIDA NO A BARRO BLANCO .
TABASARA LIBRE!!!""",,,,,,,,,,,,,,,,,,,,,,0
26,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/s130x130/1619418_698844546834136_1652523375_n.jpg?oh=6203a2afcad3e144d07f72b2870e03ed&oe=55B268FC,https://www.facebook.com/EscrituraNgabe/photos/a.562089467176312.1073741828.558098960908696/698844546834136/?type=1,,Escritura Ngäbe del idioma Ngäbere,,"""Por nuestros derechos, por nuestros recursos, por nuestros ríos, por nuestra generación futura, por nuestra vida, TABASARA LIBRE, „AGARE BARRO BLANCO""",https://www.facebook.com/560058540683250/posts/537456933018291,photo,2014-02-04T17:59:43+0000,,,ÑAGARE BARRO BLANCO.,,,Juan Lopez,,Escritura Ngäbe del idioma Ngäbere,,,,,,,,,,,,,,,,,2
25,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s130x130/1555366_692820680769856_1399962958_n.jpg?oh=0163c4e62306378e25418a2327903117&oe=55713C03,https://www.facebook.com/EscrituraNgabe/photos/a.562089467176312.1073741828.558098960908696/692820680769856/?type=1,,Escritura Ngäbe del idioma Ngäbere,,LO ESPERAMOS A ESTA ACTIVIDAD..... ~ ESCRITURA NGABE DEL IDIOMA NGABERE ~,https://www.facebook.com/560058540683250/posts/643438885694557,photo,2014-01-24T01:45:43+0000,,,Para mayor información comunícate con nosotros 6592-7382.,,,Edwin Javilla,,Escritura Ngäbe del idioma Ngäbere,,,,,,,,,,,,,,,,,2
24,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s130x130/1622239_670641529624950_1608722128_n.jpg?oh=d6f1dcac28daf5d4a7225986aa5868f8&oe=55A057D1,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560074977348273.1073741828.560058540683250/670641529624950/?type=1,,,,,https://www.facebook.com/560058540683250/posts/670641579624945,photo,2014-01-23T23:07:47+0000,,,YA SABES TE ESPERAMOS.,4,,,,,,,,,,,,,,,,,,,,,0
23,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCrqdssisMcw9ii&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FQdY4cgTjOZ0%2Fhqdefault.jpg&cfs=1,http://www.youtube.com/watch?v=QdY4cgTjOZ0,http://www.youtube.com/v/QdY4cgTjOZ0?autohide=1&version=3&autoplay=1,Escritura Ngäbere del pueblo Ngäbe,youtube.com,"""El idioma Ngäbere, es el idioma oficial del pueblo Ngäbe quienes se encuentra en Costa Rica y la mayor población en Panamá, especóficamente en la Comarca Ngó...""",https://www.facebook.com/560058540683250/posts/643370459034733,video,2014-01-23T23:02:36+0000,,,"""El pueblo Ngabe Bugle y la organización lecto y escritura del idioma Ngabe te esperamos a nuestra gran asamblea general a celebrarse en la comunidad de KIAD corregimiento de Bagama áreas anexas de la comarca Ngabe Bugle ,la misma serán los días 28,29,30 y 31 de enero 2014.
TE ESPERAMOS NO FALTES. """,2,,,,,,,,,,,,,,,,,,,,,0
22,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xtp1/v/t1.0-9/q84/p130x130/1010809_670628449626258_1136719911_n.jpg?oh=f0c214d11e674c0c6bf5e5cbe458e4aa&oe=55B0B803,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560074977348273.1073741828.560058540683250/670628449626258/?type=1,,,,,https://www.facebook.com/560058540683250/posts/670630749626028,photo,2014-01-23T22:29:28+0000,,,"""La organización de lecto y escritura del idioma Ngabe te invita a su gran asamblea general de Lecto y Escritura del Idioma Ngabe,que tendrá lugar en la comunidad de KIAD corregimiento de Bagama distrito de Muna región kodriri áreas anexas de la comarca Ngabe Bugle.
esta asamblea se realizara los días 28,29,30,y 31 de enero 2014.
El pueblo de KIAD te espera no faltes .
para mayor información comunícate con nuestro coordinador general al :6592-7382.
NO FALTES TE ESPERAMOS.!!!""",3,,,,,,,,,,,,,,,,,,,,,0
21,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBrALjUH0WgRvWX&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FnjQYEOe8JL4%2Fmaxresdefault.jpg&cfs=1&sx=560&sy=0&sw=720&sh=720,http://www.youtube.com/watch?v=njQYEOe8JL4&feature=youtu.be,http://www.youtube.com/v/njQYEOe8JL4?autohide=1&version=3&autoplay=1,"""Proyecto, Escritura Ngäbe, tipografia Ngäbe""",youtube.com,"""Proyecto que consiste en digitalizar el sistema de escritura Ngäbe, sistema que consta de 31 caracteres en total.""",https://www.facebook.com/560058540683250/posts/643355812369531,video,2014-01-23T22:12:47+0000,,,"""TE INVITAMOS a nuestra asamblea general a celebrarse los días 28,29,30,31 de enero 2014 en nuestra sede oficial en la comunidad de KIAD corregimiento de Bagama .
comunícate CON NOSOTROS AL :65927382.""",2,,,,,,,,,,,,,,,,,,,,,0
20,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAqHwDfcDNVvIJm&w=130&h=130&url=http%3A%2F%2Fwww.prensa.com%2Fsites%2Fdefault%2Ffiles%2Fupdata%2F2014%2F01%2F20%2Fimpreso%2F2055299.jpg&cfs=1&sx=0&sy=0&sw=213&sh=213,http://www.prensa.com/impreso/nacionales/lucha-por-lengua-materna/262751,,Lucha por la lengua materna,prensa.com,"""Los indígenas de la comarca Ngäbe Buglé buscan rescatar y conservar su identidad cultural e histórica mantenida a través de su lengua y escritura, la cual amenaza con desaparecer en esta zo...""",https://www.facebook.com/560058540683250/posts/643355182369594,link,2014-01-23T22:09:19+0000,,,"""Te invitamos a nuestra asamblea general a celebrarse del 28 al 31 de enero 2014 en nuestra sede oficial en la comunidad de Kiad corregimiento de Bagama áreas anexas de la comarca Ngabe Bugle.
PARA MAYOR INFORMACIÌÒN  comunícate AL:65927382.""",2,,,,,,,,,,,,,,,,,,,,,0
19,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s130x130/1557484_670617462960690_599750932_n.jpg?oh=e9ce0d723cef9fefb27e2f7a756f9510&oe=55B94200&__gda__=1437383421_c240c361c5f8012a324fd09595dbe856,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560064447349326.1073741827.560058540683250/670617462960690/?type=1,,,,,https://www.facebook.com/560058540683250/posts/670617509627352,photo,2014-01-23T21:37:22+0000,,,"""El sistema de lecto y Escritura del Idioma Ngabe ,en cuanto a nuestra escritura el Idioma Ngabe consta de :
31 letras que a si vez se divide en :
8 vocales 
7 a vocales nasales y 
16 consonante ;ademas de los números matemáticos.""",1,Sistema de lecto y escritura del Idioma Ngabe,Edwin Javilla,,,,,,,,,,,,,,,Sistema de lecto y escritura del Idioma Ngabe,,,Rolo Pitti,3
18,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAF0ZWal0fJrU0p&w=130&h=130&url=http%3A%2F%2Friotabasara.com%2Fwp-content%2Fuploads%2F2014%2F01%2FRio_Tabarasara125.jpg&cfs=1,http://riotabasara.com/,,Rio Tabasara,riotabasara.com,"""Comarca indígena Ngäbe-Buglé, Comunidad de Kiad.  A las orillas del rio Tabasará viven más de 40 comunidades que quedaróan inundadas por la construcción de la represa hidroeléctrica Barro blanco. La comarca fue creada en 1997, y es gobernada por un cacique general y el congreso general Ngäbe-Buglé.‰Û_""",https://www.facebook.com/560058540683250/posts/528779500552701,link,2014-01-17T00:00:34+0000,,,"""EN PELIGRO SEGURIDAD SOCIAL Y EL DERECHO COLECTIVO DEL PUEBLO NGABE BUGLE.
La constitución política de la república de Panamá estable Artículo 127 del Estado garantiza a las comunidades 
indígenas la reserva de las tierras necesarias y la 
propiedad colectiva de las mismas para el logro 
de su bienestar económico y social,la Ley 
regulará los procedimientos que deban seguirse 
para lograr esta finalidad y las delimitaciones 
correspondientes dentro de las cuales se prohíbe 
la apropiación privada de tierras.
Kiad es una de las comunidades del corregimiento de bagama territorios delimitado como áreas anexas de la comarca Ngabe Bugle creada mediante la ley 10 del 7 de marzo 1997.
Hoy esta y otras comunidades que pertenece a la comarca Ngabe Bugle esta apunto de desaparecer por la inundación del espejo de agua del proyecto barro blanco ,la misma que mediante un comunicado en su momento manifestó que estas comunidades no existóan y que no habróa ningún tipo de desplazamiento o inundaciones ,mucho menos que se afectaría a la comarca Ngabe Bugle.
Moradores de la comunidades de KIAD ,NUEVO PALOMAR Y QUEBRADA CAÑA del corregimiento de Bagama ,enfrentan un proceso que desalojo y expropiación de sus tierras efectuado por la autoridad de servicios publico ASEP, aun cuando estas comunidades son parte de los territorios colectivo de la comarca Ngabe Bugle.""",1,,,,,,,,,,,,,,,,,,,,,0
17,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s130x130/954870_560683400620764_129233381_n.jpg?oh=ee07d7370cd5d0f9b29b0c7b4ef55e74&oe=557102A9&__gda__=1437095926_3a62b3b02fc924ccd3da42748d69f9e2,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560682580620846.1073741830.560058540683250/560683400620764/?type=1,,Sistema de lecto y escritura del Idioma Ngabe,,"""Ya viene la asamblea general de lecto  y escritura de Idioma Ngabe , y usted esta cordial mente invitado desde el 28 de enero a 1 de febrero 2014 en la comunidad de Kiad corregimiento de Bagama distrito de Muna. 
comunícate con nuestro coordinado general al  62660949.
TE ESPERAMOS .!!!!""",https://www.facebook.com/560058540683250/posts/528325117264806,photo,2014-01-16T00:30:05+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
16,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s130x130/969881_569321663119759_2005242404_n.jpg?oh=91105280bdbffaf77a9fa8c216cbc3ef&oe=55B7F47A,https://www.facebook.com/EscrituraNgabe/photos/a.569320786453180.1073741832.558098960908696/569321663119759/?type=1,,Escritura Ngäbe del idioma Ngäbere,,,https://www.facebook.com/560058540683250/posts/656684247687345,photo,2013-12-24T00:55:38+0000,,,"""Ya viene la asamblea general de lecto y escritura de Idioma Ngabe , y usted esta cordial mente invitado desde el 28 de enero a 1 de febrero 2014 en la comunidad de Kiad corregimiento de Bagama distrito de Muna. 
comunícate con nuestro coordinado general al 62660949.
TE ESPERAMOS .!!!!""",2,,Hernán García,,Escritura Ngäbe del idioma Ngäbere,,,,,,,,,,,,,,,,,2
15,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s130x130/1381956_628803933838198_2113060250_n.png?oh=3f86ba8d1bc12bad369a0378e9660d4a&oe=55AA98FD&__gda__=1438458304_a553d887969d011dc037eace1199e7c5,https://www.facebook.com/EscrituraNgabe/photos/a.562089467176312.1073741828.558098960908696/628803933838198/?type=1,,Escritura Ngäbe del idioma Ngäbere,,"""La organización de Lecto y Escritura del Idioma Ngäbe, juntos con algunos profesionales, están llevando a cabo un proyecto que consiste en fomentar y difundir el sistema de escritura Ngäbe, a través de un libro para niños de cuentos y leyendas Ngäbe en el área comarcal, esperando DIOS primero obtener patrocinio del gobierno e interés de la población Ngäbe, que estará listo para el 2014. ....Boceto""",https://www.facebook.com/560058540683250/posts/656683664354070,photo,2013-12-24T00:52:08+0000,,,"""Ya viene la asamblea general de lecto y escritura de Idioma Ngabe , y usted esta cordial mente invitado desde el 28 de enero a 1 de febrero 2014 en la comunidad de Kiad corregimiento de Bagama distrito de Muna. 
comunícate con nuestro coordinado general al 62660949.
TE ESPERAMOS .!!!!""",2,,Alexander EL Gato Kiad Morera,,Escritura Ngäbe del idioma Ngäbere,,,,,,,,,,,,,,,,,2
14,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-9/q84/p130x130/1504046_656680181021085_823356596_n.jpg?oh=b119bb70c5f697c9e8fad935979c96df&oe=55777E1A&__gda__=1438070103_a72468ba09eb35a190aa9d1ab9cf482e,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560064447349326.1073741827.560058540683250/656680181021085/?type=1,,,,,https://www.facebook.com/560058540683250/posts/656680204354416,photo,2013-12-24T00:37:22+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
13,Sistema de lecto y escritura del Idioma Ngabe,https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s130x130/954870_560683400620764_129233381_n.jpg?oh=ee07d7370cd5d0f9b29b0c7b4ef55e74&oe=557102A9&__gda__=1437095926_3a62b3b02fc924ccd3da42748d69f9e2,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560682580620846.1073741830.560058540683250/560683400620764/?type=1,,Sistema de lecto y escritura del Idioma Ngabe,,"""Ya viene la asamblea general de lecto  y escritura de Idioma Ngabe , y usted esta cordial mente invitado desde el 28 de enero a 1 de febrero 2014 en la comunidad de Kiad corregimiento de Bagama distrito de Muna. 
comunícate con nuestro coordinado general al  62660949.
TE ESPERAMOS .!!!!""",https://www.facebook.com/560058540683250/posts/656679524354484,photo,2013-12-24T00:34:21+0000,,,,,,,,,,,,,,,,,,,,,,,,,0
12,Sistema de lecto y escritura del Idioma Ngabe,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDg3wsJ1gnFka12&w=130&h=130&url=http%3A%2F%2Fwww.panamaamerica.com.pa%2Fadjuntos%2F149%2Fimagenes%2F007%2F188%2F0007188013.jpg&cfs=1,http://www.panamaamerica.com.pa/notas/1652643-temen-que-embalse-afecte-dibujos-tallados-piedras-,,http://www.panamaamerica.com.pa/notas/1652643-temen-que-embalse-afecte-dibujos-tallados-piedras-,panamaamerica.com.pa,,https://www.facebook.com/560058540683250/posts/481929678571017,link,2013-10-09T01:07:22+0000,,,"""Según un estudio auspiciado por las Naciones Unidas, en el proyecto hidroeléctrico de Barro Blanco en Chiriquó se inundarán unas 6 hectáreas. La comunidad indígena Ngäbe-Buglé, residente en el área de construcción de la obra, hace un llamado para preservar estas esculturas.""",1,,,,,,,,,,,,,,,,,,,,,0
11,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s130x130/1237852_611234262232344_1888809809_n.jpg?oh=22d6d417cff2685250beae10e4b9bddc&oe=557244AB,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560064447349326.1073741827.560058540683250/611234262232344/?type=1,,,,,https://www.facebook.com/560058540683250/posts/611234315565672,photo,2013-09-22T18:04:56+0000,,,22 de septiembre 2013.,2,Elisabet Cases S,Sistema de lecto y escritura del Idioma Ngabe,,,,,,Salda–a Salina,,,,,,,,,,,,,3
10,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-frc3/v/t1.0-9/s130x130/1016530_610964332259337_180830015_n.jpg?oh=41c3576c8f13c53312fe024b04ce130a&oe=55A28947,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.610964322259338.1073741838.560058540683250/610964332259337/?type=1,,Sistema de lecto y escritura del Idioma Ngabe,,,https://www.facebook.com/560058540683250/posts/610964422259328,photo,2013-09-22T01:43:34+0000,,,,4,,Hernán García,,,,,,,,,,,,,,,,,,,1
9,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s130x130/1240643_610951742260596_1499334235_n.jpg?oh=784051b3dde024e7b9b07764758f92b8&oe=55AA4799,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.610951735593930.1073741837.560058540683250/610951742260596/?type=1,,,,,https://www.facebook.com/560058540683250/posts/610951775593926,photo,2013-09-22T01:04:06+0000,,,,1,,Salda–a Salina,,,,,,,,,,,,,,,,,,,1
8,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-frc3/v/t1.0-9/s130x130/1238912_610947485594355_620098272_n.jpg?oh=4d7bc21182c71b76dd859c034903c230&oe=55A57D4A,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.610947482261022.1073741836.560058540683250/610947485594355/?type=1,,,,,https://www.facebook.com/560058540683250/posts/610947642261006,photo,2013-09-22T00:42:35+0000,,,,2,,,,,,,,,,,,,,,,,,,,,0
7,Sistema de lecto y escritura del Idioma Ngabe,https://scontent.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/s130x130/1238026_610902132265557_1677747124_n.jpg?oh=df4a7a906f95e8981a867ab65fb61082&oe=55705E0B,https://www.facebook.com/SistemaDeLectoYEscrituraDelIdiomaNgabe/photos/a.560074977348273.1073741828.560058540683250/610902132265557/?type=1,,,,,https://www.facebook.com/560058540683250/posts/610902138932223,photo,2013-09-21T21:40:50+0000,,,,5,,,,,,,,,,,,,,,,,,,,,0
